Name,location,distance(km),location_score,check_in_day,check_in_week,score,price
"리츠칼튼, 로스앤젤레스 (The Ritz-Carlton, Los Angeles)","로스엔젤레스 다운타운, 로스앤젤레스 (CA) ",0.0,9,2023-09-18,월,8.7,1051078
더 올랜도 호텔 (The Orlando Hotel),"웨스트 할리우드, 로스앤젤레스 (CA) ",0.0,9,2023-09-18,월,8.7,299999
Shared Home,"로스앤젤레스 국제공항 (LAX), 로스앤젤레스 (CA) ",11.7,9,2023-09-18,월,9.5,143759
아이레스 호텔 실 비치 (Ayres Hotel Seal Beach),"애너하임, 로스앤젤레스 (CA) ",33.7,9,2023-09-18,월,8.9,229851
Hotel Bel-Air - Dorchester Collection,"비벌리 힐스, 로스앤젤레스 (CA) ",5.2,9,2023-09-18,월,9.6,1372010
레지던스 인 로스앤젤레스 버뱅크/다운타운 (Residence Inn Los Angeles Burbank/Downtown),"버뱅크, 로스앤젤레스 (CA) ",7.5,9,2023-09-18,월,8.6,304158
레지던스 인 애너하임 리조트 에어리아/가든 그로브 (Residence Inn Anaheim Resort Area/Garden Grove),"애너하임, 로스앤젤레스 (CA) ",41.4,9,2023-09-18,월,8.9,234959
H2O Hermosa,"비치 시티스, 로스앤젤레스 (CA) ",22.3,9,2023-09-18,월,9.2,378049
DAY N NIGHT Inn,"유니버셜 시티, 로스앤젤레스 (CA) ",4.0,9,2023-09-18,월,9.8,378049
Sea Sprite Ocean Front Hotel,"비치 시티스, 로스앤젤레스 (CA) ",22.7,9,2023-09-18,월,9.5,397368
Saga Motor Hotel Pasadena,"파사데나, 로스앤젤레스 (CA) ",15.4,9,2023-09-18,월,8.8,144379
버젯 인 애너하임 니어 디즈니랜드 드라이브 (Budget Inn Anaheim near Disneyland Drive),"애너하임, 로스앤젤레스 (CA) ",38.7,9,2023-09-18,월,9.0,152721
베스트 웨스턴 플러스 미디어 센터 인 앤 스위트 (Best Western Plus Media Center Inn and Suites),"유니버셜 시티, 로스앤젤레스 (CA) ",4.0,9,2023-09-18,월,8.3,332893
Hotel 850 SVB West Hollywood at Beverly Hills,"웨스트 할리우드, 로스앤젤레스 (CA) ",0.0,9,2023-09-18,월,9.4,502174
Town House Motel,"이스트 로스앤젤레스, 로스앤젤레스 (CA) ",14.3,9,2023-09-18,월,8.2,106434
선셋 타워 호텔 (Sunset Tower Hotel),"웨스트 할리우드, 로스앤젤레스 (CA) ",0.0,9,2023-09-18,월,9.2,713176
Welcome Inn,"파사데나, 로스앤젤레스 (CA) ",8.3,9,2023-09-18,월,8.1,124546
Spacious Home with Garden & Pool,"카노가 공원, 로스앤젤레스 (CA) ",19.3,9,2023-09-18,월,9.3,589066
Sonder The Beacon,"산타 모니카, 로스앤젤레스 (CA) ",11.6,9,2023-09-18,월,8.0,589066
Sun Light Motel,"이스트 로스앤젤레스, 로스앤젤레스 (CA) ",16.2,9,2023-09-18,월,8.4,150084
이코노미 인 모텔 실마르 (Economy Inn Motel Sylmar),"산타 클라리타, 로스앤젤레스 (CA) ",23.5,9,2023-09-18,월,8.8,165554
리베라 모텔 - 피코 리베라 (Rivera Motel - Pico Rivera),"이스트 로스앤젤레스, 로스앤젤레스 (CA) ",15.2,9,2023-09-18,월,7.4,139887
오시아나 비치 클럽 호텔 (Oceana Beach Club Hotel),"산타 모니카, 로스앤젤레스 (CA) ",11.9,9,2023-09-18,월,9.0,1122603
All 8 Motel,"롱비치, 로스앤젤레스 (CA) ",28.8,9,2023-09-18,월,7.1,109086
레지던스 인 바이 메리어트 로스앤젤레스 글렌데일 (Residence Inn by Marriott Los Angeles Glendale),"글렌데일, 로스앤젤레스 (CA) ",6.5,9,2023-09-18,월,9.0,340092
Luxury Apartment At Hollywood,"헐리우드, 로스앤젤레스 (CA) ",0.0,9,2023-09-18,월,9.0,535036
그랜드뷰 인 (Grandview Inn),"비치 시티스, 로스앤젤레스 (CA) ",22.4,9,2023-09-18,월,8.6,310188
Glenridge Inn Glendale - Pasadena,"글렌데일, 로스앤젤레스 (CA) ",7.2,9,2023-09-18,월,8.1,173255
Cozy Hollywood Get Away,"헐리우드, 로스앤젤레스 (CA) ",0.0,9,2023-09-18,월,9.6,173255
Gateway Inn Gardena Los Angeles South,"토런스, 로스앤젤레스 (CA) ",16.6,9,2023-09-18,월,8.1,191222
Bell Gardens Inn Los Angeles - Bell Gardens,"이스트 로스앤젤레스, 로스앤젤레스 (CA) ",10.3,9,2023-09-18,월,9.6,123166
아메리칸 인 다우니 (American Inn Downey),"이스트 로스앤젤레스, 로스앤젤레스 (CA) ",17.2,9,2023-09-18,월,10.0,135283
Magic Castle Hotel,"헐리우드, 로스앤젤레스 (CA) ",0.0,9,2023-09-18,월,9.7,310331
코트야드 로스앤젤레스 우드랜드 힐스 (Courtyard Los Angeles Woodland Hills),"카노가 공원, 로스앤젤레스 (CA) ",20.5,9,2023-09-18,월,9.4,255390
"오세아나 산타모니카, LXR 호텔 & 리조트 (Oceana Santa Monica, LXR Hotels & Resorts)","산타 모니카, 로스앤젤레스 (CA) ",11.9,9,2023-09-18,월,10.0,1219199
"The Shay, A Destination By Hyatt Hotel","컬버 시티, 로스앤젤레스 (CA) ",4.2,9,2023-09-18,월,9.1,501014
호텔 414 애너하임 (Hotel 414 Anaheim),"애너하임, 로스앤젤레스 (CA) ",39.4,9,2023-09-18,월,9.2,201984
Crystal Palace Inn,"이스트 로스앤젤레스, 로스앤젤레스 (CA) ",7.6,9,2023-09-18,월,10.0,150633
Broadlind Hotel,"롱비치, 로스앤젤레스 (CA) ",30.4,9,2023-09-18,월,7.4,150633
Passport Inn,"이스트 로스앤젤레스, 로스앤젤레스 (CA) ",18.3,9,2023-09-18,월,7.8,99923
레지던스 인 로스앤젤레스 파사데나/올드 타운 (Residence Inn Los Angeles Pasadena/Old Town),"파사데나, 로스앤젤레스 (CA) ",13.0,9,2023-09-18,월,10.0,377310
Mid City Inn & Suites Pico Rivera,"이스트 로스앤젤레스, 로스앤젤레스 (CA) ",15.1,9,2023-09-18,월,8.9,156384
3 bedroom in Lake Balboa,"카노가 공원, 로스앤젤레스 (CA) ",14.8,9,2023-09-18,월,10.0,378593
Best Inn Rosemead,"이스트 로스앤젤레스, 로스앤젤레스 (CA) ",15.1,9,2023-09-18,월,7.7,128337
빌라 브라질 모텔 (Villa Brasil Motel),"컬버 시티, 로스앤젤레스 (CA) ",8.0,9,2023-09-18,월,9.8,205339
Arroyo Vista Inn,"파사데나, 로스앤젤레스 (CA) ",9.5,9,2023-09-18,월,9.5,198856
Thee Gem Of Downtown Los Angeles,"로스엔젤레스 다운타운, 로스앤젤레스 (CA) ",0.0,9,2023-09-18,월,5.5,172485
Sierra Inn,"이스트 로스앤젤레스, 로스앤젤레스 (CA) ",18.3,9,2023-09-18,월,10.0,123717
오션 로지 산타 모니카 비치 호텔 (Ocean Lodge Santa Monica Beach Hotel),"산타 모니카, 로스앤젤레스 (CA) ",11.4,9,2023-09-18,월,8.5,355493
리갈 인 (Regal Inn),"이스트 로스앤젤레스, 로스앤젤레스 (CA) ",5.7,9,2023-09-18,월,7.5,166825
Unik Motel,"팔로스 버디스, 로스앤젤레스 (CA) ",27.6,9,2023-09-18,월,9.3,133474
베니스 온 더 비치 호텔 (Venice on the Beach Hotel),"베니스 비치, 로스앤젤레스 (CA) ",12.0,9,2023-09-18,월,8.5,316841
배가본드 인 이그제큐티브 패사데나 (Vagabond Inn Executive Pasadena),"파사데나, 로스앤젤레스 (CA) ",,9,2023-09-18,월,8.8,179222
Sunshine Motel,"롱비치, 로스앤젤레스 (CA) ",24.1,9,2023-09-18,월,10.0,154004
Hostel Home town,"버뱅크, 로스앤젤레스 (CA) ",10.8,9,2023-09-18,월,10.0,46201
Contemporary 5 bed- 4 bath Beverly Hills Home,"비벌리 힐스, 로스앤젤레스 (CA) ",0.0,9,2023-09-18,월,10.0,1540054
Silverlake and Echo Park with Free Parking - 6min to Downtown and Hollywood -,"로스엔젤레스 다운타운, 로스앤젤레스 (CA) ",1.3,9,2023-09-18,월,9.1,242556
샤토 마몽 (Chateau Marmont),"웨스트 할리우드, 로스앤젤레스 (CA) ",,9,2023-09-18,월,8.8,242556
Eagle Rock Motel,"파사데나, 로스앤젤레스 (CA) ",8.9,9,2023-09-18,월,10.0,195580
Cozy Apartment at Santa Monica,"산타 모니카, 로스앤젤레스 (CA) ",10.7,9,2023-09-18,월,8.2,345354
레지던스 인 패서디나 아카디아 (Residence Inn Pasadena Arcadia),"파사데나, 로스앤젤레스 (CA) ",22.4,9,2023-09-18,월,10.0,252823
(C19) LA/Beverly Hills Hotel Style Suite,"비벌리 힐스, 로스앤젤레스 (CA) ",0.8,9,2023-09-18,월,4.7,160549
Hollywood Suite 1 Bdrm,"코리아타운, 로스앤젤레스 (CA) ",0.7,9,2023-09-18,월,8.7,235049
Aspire Inn Studios & Spas,"이스트 로스앤젤레스, 로스앤젤레스 (CA) ",19.3,9,2023-09-18,월,9.0,152146
데이즈 인 바이 윈덤 알함브라 (Days Inn by Wyndham Alhambra CA),"이스트 로스앤젤레스, 로스앤젤레스 (CA) ",11.4,9,2023-09-18,월,8.5,143991
Sahara Inn,"로스앤젤레스 국제공항 (LAX), 로스앤젤레스 (CA) ",4.4,9,2023-09-18,월,6.4,89999
Topanga Canyon Inn Bed and Breakfast,"말리부, 로스앤젤레스 (CA) ",17.6,9,2023-09-18,월,8.7,372279
비벌리 힐스 셀레브리티 홈 (Beverly Hills Celebrity Home),"비벌리 힐스, 로스앤젤레스 (CA) ",1.6,9,2023-09-18,월,10.0,372279
Malibu Private Beach Apartments,"말리부, 로스앤젤레스 (CA) ",26.3,9,2023-09-18,월,8.4,435062
더 씨 뷰 인 앳 더 비치 (The Sea View Inn At The Beach),"비치 시티스, 로스앤젤레스 (CA) ",18.7,9,2023-09-18,월,8.6,282341
The Surfrider Malibu,"말리부, 로스앤젤레스 (CA) ",26.8,9,2023-09-18,월,8.8,768737
The Patrician Hollywood Universal,"파사데나, 로스앤젤레스 (CA) ",11.0,9,2023-09-18,월,10.0,291389
The Village,"버뱅크, 로스앤젤레스 (CA) ",9.1,9,2023-09-18,월,10.0,211756
Huttopia Paradise Springs,"산타 모니카, 로스앤젤레스 (CA) ",54.8,9,2023-09-18,월,8.8,211756
Comet Motel,"팔로스 버디스, 로스앤젤레스 (CA) ",27.3,9,2023-09-18,월,8.2,115503
Home in trendy Los Feliz Silverlake,"헐리우드, 로스앤젤레스 (CA) ",0.4,9,2023-09-18,월,9.9,321099
(B02) Cozy Double Bed Suite,"비벌리 힐스, 로스앤젤레스 (CA) ",0.8,9,2023-09-18,월,5.1,160549
베니스 비치 하우스 (Venice Beach House),"베니스 비치, 로스앤젤레스 (CA) ",12.0,9,2023-09-18,월,8.8,160549
(B26) LA/Beverly Hills Hotel Style Unit,"비벌리 힐스, 로스앤젤레스 (CA) ",0.8,9,2023-09-18,월,9.4,160549
(A17) Lovely Queen Bed Hotel Style,"비벌리 힐스, 로스앤젤레스 (CA) ",0.8,9,2023-09-18,월,10.0,160549
Lovely Unit Steps Away from Beverly Hills B05,"비벌리 힐스, 로스앤젤레스 (CA) ",0.8,9,2023-09-18,월,7.9,160549
"Stunning, Newly Remodeled Bright Home","카노가 공원, 로스앤젤레스 (CA) ",23.5,9,2023-09-18,월,9.9,512320
5M New Jetliner View Modern West Hollywood Hills Oasis,"웨스트 할리우드, 로스앤젤레스 (CA) ",1.2,9,2023-09-18,월,9.7,883599
$3M Modern Hollywood New Construction Villa Oasis,"헐리우드, 로스앤젤레스 (CA) ",0.5,9,2023-09-18,월,9.9,496779
Americana lifestyle…,"글렌데일, 로스앤젤레스 (CA) ",6.3,9,2023-09-18,월,9.7,276065
Brand New Luxury Apartment WeHo,"웨스트 할리우드, 로스앤젤레스 (CA) ",0.0,9,2023-09-18,월,9.6,250359
New WeHo Luxury Apartment,"웨스트 할리우드, 로스앤젤레스 (CA) ",0.0,9,2023-09-18,월,9.9,250359
Artist Housing - Downtown,"코리아타운, 로스앤젤레스 (CA) ",0.0,9,2023-09-18,월,10.0,250359
5 bedroom villa,"버뱅크, 로스앤젤레스 (CA) ",10.7,9,2023-09-18,월,10.0,675693
The Varden - A Boutique Micro Hotel,"롱비치, 로스앤젤레스 (CA) ",30.1,9,2023-09-18,월,8.4,116658
Residence Inn by Marriott Chatsworth,"카노가 공원, 로스앤젤레스 (CA) ",24.8,9,2023-09-18,월,9.6,255390
New Luxury Apartment WeHo Boys Town,"웨스트 할리우드, 로스앤젤레스 (CA) ",0.0,9,2023-09-18,월,7.0,238578
"Malibu Ocean View w/Hot Tub, Mins to Beach & Hike","말리부, 로스앤젤레스 (CA) ",38.2,9,2023-09-18,월,10.0,783149
"Malibu Romantic Guest Suite, Mins to Beach & Hike","말리부, 로스앤젤레스 (CA) ",38.2,9,2023-09-18,월,9.3,317633
Cozy 1 Bedroom at Santa Monica,"산타 모니카, 로스앤젤레스 (CA) ",10.6,9,2023-09-18,월,10.0,422228
Levander Cozy Home,"이스트 로스앤젤레스, 로스앤젤레스 (CA) ",11.7,9,2023-09-18,월,9.9,121150
STARHIT Beverly room SPA,"비벌리 힐스, 로스앤젤레스 (CA) ",1.6,9,2023-09-18,월,10.0,195072
로우스 할리우드 호텔 (Loews Hollywood Hotel),"헐리우드, 로스앤젤레스 (CA) ",0.0,9,2023-09-19,화,8.5,268513
InterContinental - Los Angeles Downtown,"로스엔젤레스 다운타운, 로스앤젤레스 (CA) ",0.0,9,2023-09-19,화,8.8,337077
세임선 할리우드 (포멀리 워크 오프 페임 호스텔) (Samesun Hollywood (formerly Walk of Fame Hostel)),"헐리우드, 로스앤젤레스 (CA) ",0.0,9,2023-09-19,화,8.3,42621
하워드 존슨 바이 윈덤 애너하임 호텔 앤 워터 플레이그라운드 (Howard Johnson by Wyndham Anaheim Hotel & Water Playground),"애너하임, 로스앤젤레스 (CA) ",39.7,9,2023-09-19,화,8.8,42621
쉐라톤 유니버셜 호텔 (Sheraton Universal Hotel),"유니버셜 시티, 로스앤젤레스 (CA) ",2.9,9,2023-09-19,화,8.3,297523
킹스 인 애너하임 앳 더 파크 앤 컨벤션 센터 (Kings Inn Anaheim at The Park & Convention Center),"애너하임, 로스앤젤레스 (CA) ",40.4,9,2023-09-19,화,8.6,152448
글렌데일에 있는 숙소 (3성급) (3-star hotel in the Glendale neighborhood),"글렌데일, 로스앤젤레스 (CA)",,9,2023-09-19,화,8.0,323588
더 할리우드 루즈벨트 (The Hollywood Roosevelt),"헐리우드, 로스앤젤레스 (CA) ",0.0,9,2023-09-19,화,8.6,326181
Orange Drive Hostel - Adults Only,"헐리우드, 로스앤젤레스 (CA) ",0.0,9,2023-09-19,화,8.7,49089
애너하임 호텔 (Anaheim Hotel),"애너하임, 로스앤젤레스 (CA) ",40.1,9,2023-09-19,화,8.4,288603
E 센트럴 호텔 다운타운 로스앤젤레스 (E Central Hotel Downtown Los Angeles),"로스엔젤레스 다운타운, 로스앤젤레스 (CA) ",0.0,9,2023-09-19,화,8.6,195280
수 카사 앳 베니스 비치 (Su Casa at Venice Beach),"베니스 비치, 로스앤젤레스 (CA) ",11.6,9,2023-09-19,화,8.8,246346
Samesun Venice Beach,"베니스 비치, 로스앤젤레스 (CA) ",11.7,9,2023-09-19,화,8.2,52564
할리우드 셀레브리티 호텔 (Hollywood Celebrity Hotel),"헐리우드, 로스앤젤레스 (CA) ",0.0,9,2023-09-19,화,8.8,52564
힐튼 로스앤젤레스/유니버설 시티 (Hilton Los Angeles/Universal City),"유니버셜 시티, 로스앤젤레스 (CA) ",2.9,9,2023-09-19,화,8.3,324825
애너하임에 있는 숙소 (3.5성급) (3.5-star hotel in the Anaheim neighborhood),"애너하임, 로스앤젤레스 (CA)",,9,2023-09-19,화,8.0,288937
베스트웨스턴 플러스 스토발 인 (Best Western Plus Stovall Inn),"애너하임, 로스앤젤레스 (CA) ",39.7,9,2023-09-19,화,8.4,242556
쇼트 스토리 호텔 (Short Stories Hotel),"웨스트 할리우드, 로스앤젤레스 (CA) ",0.0,9,2023-09-19,화,8.6,347152
나이트 인 앳 유니버설 시티 (Nite Inn at Universal City),"유니버셜 시티, 로스앤젤레스 (CA) ",3.2,9,2023-09-19,화,8.1,199999
"호텔 룰루 BW 프리미어 컬렉션 (Hotel Lulu, BW Premier Collection)","애너하임, 로스앤젤레스 (CA) ",40.4,9,2023-09-19,화,8.5,217082
레지던스 인 로스앤젤레스 L.A. 라이브 (Residence Inn Los Angeles L.A. LIVE),"로스엔젤레스 다운타운, 로스앤젤레스 (CA) ",0.0,9,2023-09-19,화,8.9,345226
1 호텔 웨스트 할리우드 (1 Hotel West Hollywood),"웨스트 할리우드, 로스앤젤레스 (CA) ",0.0,9,2023-09-19,화,8.7,636976
안다즈 웨스트 할리우드 (Andaz West Hollywood),"웨스트 할리우드, 로스앤젤레스 (CA) ",0.0,9,2023-09-19,화,8.7,535164
호텔 샹그릴라 (Hotel Shangri-La),"산타 모니카, 로스앤젤레스 (CA) ",11.6,9,2023-09-19,화,7.9,535164
HI 로스앤젤레스 - 산타 모니카 호스텔 (HI Los Angeles - Santa Monica Hostel),"산타 모니카, 로스앤젤레스 (CA) ",11.4,9,2023-09-19,화,8.8,61602
애너하임 메리어트 (Anaheim Marriott),"애너하임, 로스앤젤레스 (CA) ",40.3,9,2023-09-19,화,8.7,589066
윈덤 애너하임 (Wyndham Anaheim),"애너하임, 로스앤젤레스 (CA) ",40.4,9,2023-09-19,화,8.9,280680
파크 플라자 로지 호텔 (Park Plaza Lodge Hotel),"웨스트 할리우드, 로스앤젤레스 (CA) ",0.0,9,2023-09-19,화,8.7,378593
알라모 인 앤드 스위트 - 컨벤션 센터 (Alamo Inn and Suites - Convention Center),"애너하임, 로스앤젤레스 (CA) ",39.6,9,2023-09-19,화,8.6,196291
트래블로지 인 앤 스위트 바이 윈덤 애너하임 온 디즈니랜드 드라이브 (Travelodge Inn & Suites by Wyndham Anaheim on Disneyland Dr),"애너하임, 로스앤젤레스 (CA) ",38.6,9,2023-09-19,화,8.2,191222
로얄 팰리스 웨스트우드 호텔 (Royal Palace Westwood Hotel),"웨스트우드, 로스앤젤레스 (CA) ",5.0,9,2023-09-19,화,8.3,235442
Motel Sakura - Adults Only,"글렌데일, 로스앤젤레스 (CA) ",7.2,9,2023-09-19,화,9.4,170298
"Hotel Figueroa, In The Unbound Collection By Hyatt","로스엔젤레스 다운타운, 로스앤젤레스 (CA) ",0.0,9,2023-09-19,화,8.9,234523
웨스트드리프트 맨하탄 비치 오토그래프 컬렉션 (Westdrift Manhattan Beach Autograph Collection),"비치 시티스, 로스앤젤레스 (CA) ",18.2,9,2023-09-19,화,10.0,234523
Disney's Grand Californian Hotel & Spa,"애너하임, 로스앤젤레스 (CA) ",39.4,9,2023-09-19,화,8.7,1045295
햄튼 인 앤 스위트 애너하임 리조트 컨벤션 센터 (Hampton Inn & Suites Anaheim Resort Convention Center),"애너하임, 로스앤젤레스 (CA) ",40.9,9,2023-09-19,화,9.1,236803
모자이크 호텔 (Mosaic Hotel),"비벌리 힐스, 로스앤젤레스 (CA) ",1.8,9,2023-09-19,화,8.8,403119
JW 메리어트 로스앤젤레스 L.A. 라이브 (JW Marriott Los Angeles L.A. LIVE),"로스엔젤레스 다운타운, 로스앤젤레스 (CA) ",0.0,9,2023-09-19,화,8.8,383727
코트야드 로스앤젤레스 LA. 라이브 (Courtyard Los Angeles L.A. LIVE),"로스엔젤레스 다운타운, 로스앤젤레스 (CA) ",0.0,9,2023-09-19,화,8.5,319559
카사 델 마르 (Casa Del Mar),"산타 모니카, 로스앤젤레스 (CA) ",11.5,9,2023-09-19,화,9.3,816257
Homewood Suites by Hilton Anaheim Resort - Convention Center,"애너하임, 로스앤젤레스 (CA) ",40.7,9,2023-09-19,화,8.8,248630
플라자 라 레이나 (Plaza la Reina),"웨스트우드, 로스앤젤레스 (CA) ",4.9,9,2023-09-19,화,8.9,397967
더 갈랜드 (The Garland),"유니버셜 시티, 로스앤젤레스 (CA) ",4.2,9,2023-09-19,화,9.0,317248
쇼어 호텔 (Shore Hotel),"산타 모니카, 로스앤젤레스 (CA) ",11.5,9,2023-09-19,화,8.7,683730
Petit Ermitage Hotel - Adults Only,"웨스트 할리우드, 로스앤젤레스 (CA) ",0.0,9,2023-09-19,화,8.6,354364
Waldorf Astoria Beverly Hills,"비벌리 힐스, 로스앤젤레스 (CA) ",2.0,9,2023-09-19,화,9.3,1349076
페어필드 인 바이 메리어트 애너하임 리조트 (Fairfield Inn by Marriott Anaheim Resort),"애너하임, 로스앤젤레스 (CA) ",39.7,9,2023-09-19,화,8.3,324692
하얏트 플레이스 파사데나 (Hyatt Place Pasadena),"파사데나, 로스앤젤레스 (CA) ",13.3,9,2023-09-19,화,8.6,255262
애너하임 아일랜더 인 앤 스위트 (Anaheim Islander Inn and Suites),"애너하임, 로스앤젤레스 (CA) ",40.5,9,2023-09-19,화,8.8,190253
Four Seasons Hotel Los Angeles At Beverly Hills,"비벌리 힐스, 로스앤젤레스 (CA) ",0.02,9,2023-09-19,화,9.3,1276951
햄튼 인 앤 스위트 로스앤젤레스/글렌데일 CA (Hampton Inn and Suites Los Angeles/Glendale CA),"글렌데일, 로스앤젤레스 (CA) ",5.8,9,2023-09-19,화,9.0,272933
더 런던 웨스트 할리우드 앳 비벌리 힐스 (The London West Hollywood at Beverly Hills),"웨스트 할리우드, 로스앤젤레스 (CA) ",0.0,9,2023-09-19,화,8.9,524897
Palihotel Westwood Village,"웨스트우드, 로스앤젤레스 (CA) ",5.0,9,2023-09-19,화,8.8,417094
"The Langham Huntington, Pasadena","파사데나, 로스앤젤레스 (CA) ",12.6,9,2023-09-19,화,8.9,361910
Tropicana Inn and Suites,"애너하임, 로스앤젤레스 (CA) ",39.8,9,2023-09-19,화,9.4,418267
윌셔 모텔 (Wilshire Motel),"산타 모니카, 로스앤젤레스 (CA) ",7.4,9,2023-09-19,화,8.2,192492
하트포드 호텔 베스트웨스턴 시그니처 컬렉션 (Hartford Hotel Best Western Signature Collection),"이스트 로스앤젤레스, 로스앤젤레스 (CA) ",15.4,9,2023-09-19,화,8.9,217069
클레멘타인 호텔 앤 스위트 애너하임 (Clementine Hotel & Suites Anaheim),"애너하임, 로스앤젤레스 (CA) ",40.4,9,2023-09-19,화,9.3,240162
The Adler a Hollywood Hotel,"헐리우드, 로스앤젤레스 (CA) ",0.0,9,2023-09-19,화,8.8,259612
그랜드 레거시 앳 더 파크 (Grand Legacy At The Park),"애너하임, 로스앤젤레스 (CA) ",40.0,9,2023-09-19,화,8.4,416376
페어필드 인 앤 스위트 에너하임 로스 알라미토스 (Fairfield Inn & Suites Anaheim Los Alamitos),"애너하임, 로스앤젤레스 (CA) ",30.6,9,2023-09-19,화,9.2,416376
The Metric - Los Angeles Downtown,"로스엔젤레스 다운타운, 로스앤젤레스 (CA) ",0.0,9,2023-09-19,화,9.2,238377
타운플레이스 스위트 애너하임 메인게이트 니어 엔젤 스타디움 (TownePlace Suites Anaheim Maingate Near Angel Stadium),"애너하임, 로스앤젤레스 (CA) ",42.1,9,2023-09-19,화,8.6,184356
시르타즈 호텔 (Sirtaj Hotel),"비벌리 힐스, 로스앤젤레스 (CA) ",0.8,9,2023-09-19,화,8.6,287603
"Beverly Wilshire, A Four Seasons Hotel","비벌리 힐스, 로스앤젤레스 (CA) ",1.0,9,2023-09-19,화,9.0,1276951
호텔 마리포사 로스앤젤레스 (Hotel Mariposa Los Angeles),"버뱅크, 로스앤젤레스 (CA) ",7.5,9,2023-09-19,화,9.0,230159
산타모니카 프로퍼 호텔 (Santa Monica Proper Hotel),"산타 모니카, 로스앤젤레스 (CA) ",11.0,9,2023-09-19,화,8.9,738637
Hyatt House At Anaheim Resort/convention Center,"애너하임, 로스앤젤레스 (CA) ",40.3,9,2023-09-19,화,8.6,313142
알파인 인 니어 컨벤션 센터 앤 더 파크 (Alpine Inn near Convention Center and the Park),"애너하임, 로스앤젤레스 (CA) ",40.1,9,2023-09-19,화,8.9,225097
The Tangerine - a Burbank Hotel,"유니버셜 시티, 로스앤젤레스 (CA) ",4.1,9,2023-09-19,화,9.1,312795
호텔 실로 글렌데일 (Hotel Xilo Glendale),"글렌데일, 로스앤젤레스 (CA) ",6.1,9,2023-09-19,화,8.4,312795
호텔 어윈 (Hotel Erwin),"베니스 비치, 로스앤젤레스 (CA) ",11.7,9,2023-09-19,화,8.7,450479
더 메이본 비벌리 힐스 (The Maybourne Beverly Hills),"비벌리 힐스, 로스앤젤레스 (CA) ",0.8,9,2023-09-19,화,9.3,1090713
오션 뷰 호텔 (Ocean View Hotel),"산타 모니카, 로스앤젤레스 (CA) ",11.6,9,2023-09-19,화,8.6,399630
베스트웨스턴 플러스 애너하임 인 (Best Western Plus Anaheim Inn),"애너하임, 로스앤젤레스 (CA) ",40.0,9,2023-09-19,화,8.8,409394
"선코스트 파크 호텔 애너하임, 태피스트리 컬렉션 바이 힐튼 (SunCoast Park Hotel Anaheim, Tapestry Collection by Hilton)","애너하임, 로스앤젤레스 (CA) ",40.4,9,2023-09-19,화,9.4,251661
ITH Surf City Hostel Hermosa Beach,"비치 시티스, 로스앤젤레스 (CA) ",22.6,9,2023-09-19,화,8.2,50937
페어몬트 미라마르 호텔 앤 방갈로 (Fairmont Miramar Hotel and Bungalows),"산타 모니카, 로스앤젤레스 (CA) ",11.6,9,2023-09-19,화,8.6,807367
햄튼 인 롱 비치 에어포트 (Hampton Inn Long Beach Airport),"롱비치, 로스앤젤레스 (CA) ",25.6,9,2023-09-19,화,9.1,289571
호텔 인디고 애너하임 (Hotel Indigo Anaheim),"애너하임, 로스앤젤레스 (CA) ",40.4,9,2023-09-19,화,8.6,287609
애너하임 데저트 인 앤 스위트 (Anaheim Desert Inn & Suites),"애너하임, 로스앤젤레스 (CA) ",39.9,9,2023-09-19,화,8.6,287609
할리우드 라브레아 인 (Hollywood La Brea Inn),"헐리우드, 로스앤젤레스 (CA) ",0.0,9,2023-09-19,화,7.4,146746
"리츠칼튼, 마리나 델 레이 (The Ritz-Carlton, Marina del Rey)","마리나 델 레이, 로스앤젤레스 (CA) ",10.8,9,2023-09-19,화,9.2,614733
델타 호텔 바이 메리어트 애너하임 가든 그로브 (Delta Hotels by Marriott Anaheim Garden Grove),"애너하임, 로스앤젤레스 (CA) ",41.5,9,2023-09-19,화,8.9,216889
워크 오브 페임 호스텔 (Walk Of Fame Hostel),"헐리우드, 로스앤젤레스 (CA) ",0.0,9,2023-09-19,화,8.3,49999
델 솔 인 애너하임 (Del Sol Inn Anaheim),"애너하임, 로스앤젤레스 (CA) ",40.0,9,2023-09-19,화,9.2,366500
테라니아 리조트 (Terranea Resort),"팔로스 버디스, 로스앤젤레스 (CA) ",35.0,9,2023-09-19,화,8.5,1256417
Venice V Hotel,"베니스 비치, 로스앤젤레스 (CA) ",11.7,9,2023-09-19,화,9.4,416697
베스트웨스턴 플러스 호텔 앳 더 컨벤션 센터 (Best Western Plus Hotel at the Convention Center),"롱비치, 로스앤젤레스 (CA) ",30.5,9,2023-09-19,화,8.6,337782
Stillwell Hotel,"로스엔젤레스 다운타운, 로스앤젤레스 (CA) ",0.0,9,2023-09-19,화,7.6,159035
Hyatt Place At Anaheim Resort/convention Center,"애너하임, 로스앤젤레스 (CA) ",40.7,9,2023-09-19,화,8.9,281058
Los Angeles Marriott Burbank Airport,"버뱅크, 로스앤젤레스 (CA) ",8.7,9,2023-09-19,화,8.0,358060
The Peninsula Beverly Hills,"비벌리 힐스, 로스앤젤레스 (CA) ",2.0,9,2023-09-19,화,9.4,1264117
하얏트 센트릭 더 파이크 롱 비치 (Hyatt Centric The Pike Long Beach),"롱비치, 로스앤젤레스 (CA) ",30.7,9,2023-09-19,화,9.0,532148
