Name,location,distance(km),location_score,check_in_day,check_in_week,score,price
파사데나 로지 (Pasadena Lodge),"파사데나, 로스앤젤레스 (CA) ",17.4,8,2023-09-11,월,7.9,121589
호텔 페르 라 (Hotel Per La),"로스엔젤레스 다운타운, 로스앤젤레스 (CA) ",0.0,8,2023-09-11,월,8.8,303276
Residence Inn by Marriott Beverly Hills,"비벌리 힐스, 로스앤젤레스 (CA) ",1.4,8,2023-09-11,월,8.1,309829
DoubleTree by Hilton San Pedro - Port of Los Angeles,"팔로스 버디스, 로스앤젤레스 (CA) ",35.5,8,2023-09-11,월,7.9,226033
더 웨스틴 로스앤젤레스 공항 (The Westin Los Angeles Airport),"로스앤젤레스 국제공항 (LAX), 로스앤젤레스 (CA) ",13.1,8,2023-09-11,월,8.0,194523
코트야드 로스앤젤레스 LAX/호손 (Courtyard Los Angeles LAX/Hawthorne),"로스앤젤레스 국제공항 (LAX), 로스앤젤레스 (CA) ",15.4,8,2023-09-11,월,8.7,183837
로얄 파고다 모텔 (Royal Pagoda Motel),"로스엔젤레스 다운타운, 로스앤젤레스 (CA) ",1.7,8,2023-09-11,월,8.2,227770
크레센트 비벌리 힐스 호텔 (Crescent Beverly Hills Hotel),"비벌리 힐스, 로스앤젤레스 (CA) ",0.9,8,2023-09-11,월,7.8,227770
베스트웨스턴 플러스 스위트 호텔 - 로스 앤젤레스 LAX 에어포트 (Best Western Plus Suites Hotel- Los Angeles LAX Airport),"로스앤젤레스 국제공항 (LAX), 로스앤젤레스 (CA) ",13.0,8,2023-09-11,월,8.0,195790
JW 메리어트 로스앤젤레스 L.A. 라이브 (JW Marriott Los Angeles L.A. LIVE),"로스엔젤레스 다운타운, 로스앤젤레스 (CA) ",0.0,8,2023-09-11,월,8.8,536217
Courtyard by Marriott Los Angeles Monterey Park,"이스트 로스앤젤레스, 로스앤젤레스 (CA) ",9.8,8,2023-09-11,월,8.6,211159
힐튼 로스앤젤레스/유니버설 시티 (Hilton Los Angeles/Universal City),"유니버셜 시티, 로스앤젤레스 (CA) ",2.9,8,2023-09-11,월,8.3,373400
"Downtown Los Angeles Proper Hotel, a Member of Design Hotels","로스엔젤레스 다운타운, 로스앤젤레스 (CA) ",0.0,8,2023-09-11,월,8.9,343177
라마다 리미티드 레돈도 비치 (Ramada Limited Redondo Beach),"비치 시티스, 로스앤젤레스 (CA) ",24.8,8,2023-09-11,월,7.8,166573
홀리데이 인 익스프레스 할리우드 워크 오프 페임 (Holiday Inn Express Hollywood Walk of Fame),"헐리우드, 로스앤젤레스 (CA) ",0.0,8,2023-09-11,월,8.2,357051
쉐라톤 유니버셜 호텔 (Sheraton Universal Hotel),"유니버셜 시티, 로스앤젤레스 (CA) ",2.9,8,2023-09-11,월,8.3,439442
홀리데이 인 익스프레스 호텔 앤 스위트 허모사 비치 (Holiday Inn Express Hotel & Suites Hermosa Beach),"비치 시티스, 로스앤젤레스 (CA) ",23.1,8,2023-09-11,월,8.5,248016
SpringHill Suites Los Angeles Downey,"이스트 로스앤젤레스, 로스앤젤레스 (CA) ",16.5,8,2023-09-11,월,9.2,248016
"The Wayfarer Downtown LA, Tapestry Collection by Hilton","로스엔젤레스 다운타운, 로스앤젤레스 (CA) ",0.0,8,2023-09-11,월,7.8,204218
채리엇 인 (Chariot Inn),"글렌데일, 로스앤젤레스 (CA) ",6.6,8,2023-09-11,월,8.3,170127
레벨 다운타운 로스앤젤레스 (LEVEL Downtown Los Angeles),"로스엔젤레스 다운타운, 로스앤젤레스 (CA) ",0.0,8,2023-09-11,월,8.3,702585
Montrose at Beverly Hills,"웨스트 할리우드, 로스앤젤레스 (CA) ",0.0,8,2023-09-11,월,8.3,331456
윈덤 애너하임 (Wyndham Anaheim),"애너하임, 로스앤젤레스 (CA) ",40.4,8,2023-09-11,월,8.9,254530
라 퀸타 인 앤 스위트 바이 윈덤 LAX (La Quinta Inn & Suites by Wyndham LAX),"로스앤젤레스 국제공항 (LAX), 로스앤젤레스 (CA) ",13.0,8,2023-09-11,월,7.6,168987
Inn at 50 - Long Beach Convention Center,"롱비치, 로스앤젤레스 (CA) ",30.7,8,2023-09-11,월,8.4,252879
Extended Stay America Suites - Los Angeles - Carson,"토런스, 로스앤젤레스 (CA) ",18.3,8,2023-09-11,월,8.0,138713
Hyatt House Lax/century Blvd,"로스앤젤레스 국제공항 (LAX), 로스앤젤레스 (CA) ",13.2,8,2023-09-11,월,8.6,241938
너츠 베리 팜 호텔 (Knott's Berry Farm Hotel),"부에나 파크, 로스앤젤레스 (CA) ",31.9,8,2023-09-11,월,8.5,172497
소피텔 로스 앤젤레스 앳 비벌리 힐스 호텔 (Sofitel Los Angeles at Beverly Hills Hotel),"웨스트 할리우드, 로스앤젤레스 (CA) ",0.0,8,2023-09-11,월,8.3,393908
코트야드 로스앤젤레스 LA. 라이브 (Courtyard Los Angeles L.A. LIVE),"로스엔젤레스 다운타운, 로스앤젤레스 (CA) ",0.0,8,2023-09-11,월,8.5,357051
햄튼 인 앤 스위트 로스앤젤레스 버뱅크 에어포트 (Hampton Inn & Suites Los Angeles Burbank Airport),"버뱅크, 로스앤젤레스 (CA) ",10.1,8,2023-09-11,월,8.4,244877
토랜스 메리어트 레돈도 비치 (Torrance Marriott Redondo Beach),"토런스, 로스앤젤레스 (CA) ",23.5,8,2023-09-11,월,8.5,261070
애너하임 아일랜더 인 앤 스위트 (Anaheim Islander Inn and Suites),"애너하임, 로스앤젤레스 (CA) ",40.5,8,2023-09-11,월,8.8,210678
오메오 스위트 (Omeo Suites),"이스트 로스앤젤레스, 로스앤젤레스 (CA) ",8.4,8,2023-09-11,월,7.6,134374
스프링힐 스위트 파사데나 아카디아 (SpringHill Suites Pasadena Arcadia),"파사데나, 로스앤젤레스 (CA) ",22.2,8,2023-09-11,월,8.4,158485
Palihotel Culver City,"컬버 시티, 로스앤젤레스 (CA) ",4.9,8,2023-09-11,월,8.5,460819
글렌데일 맨해튼 모텔 (Glendale Manhattan Motel),"글렌데일, 로스앤젤레스 (CA) ",7.3,8,2023-09-11,월,7.1,460819
아메리카스 베스트 밸류 인 패서디나 아카디아 (Americas Best Value Inn Pasadena Arcadia),"파사데나, 로스앤젤레스 (CA) ",19.0,8,2023-09-11,월,7.5,216278
킴튼 에벌리 호텔 (Kimpton Everly Hotel),"헐리우드, 로스앤젤레스 (CA) ",0.0,8,2023-09-11,월,8.3,296570
카사 델 마르 (Casa Del Mar),"산타 모니카, 로스앤젤레스 (CA) ",11.5,8,2023-09-11,월,9.0,813453
플라자 라 레이나 (Plaza la Reina),"웨스트우드, 로스앤젤레스 (CA) ",4.9,8,2023-09-11,월,8.9,310955
라마다 플라자 바이 윈덤 웨스트 할리우드 호텔 앤 스위트 (Ramada Plaza by Wyndham West Hollywood Hotel & Suites),"웨스트 할리우드, 로스앤젤레스 (CA) ",0.0,8,2023-09-11,월,7.2,266751
소네스타 셀렉트 로스 앤젤레스 토런스 사우스 베이 (Sonesta Select Los Angeles Torrance South Bay),"토런스, 로스앤젤레스 (CA) ",20.1,8,2023-09-11,월,8.6,157794
클레멘타인 호텔 앤 스위트 애너하임 (Clementine Hotel & Suites Anaheim),"애너하임, 로스앤젤레스 (CA) ",40.4,8,2023-09-11,월,9.3,222835
르 파크 앳 멜로즈 (Le Parc at Melrose),"웨스트 할리우드, 로스앤젤레스 (CA) ",0.0,8,2023-09-11,월,8.3,382647
그린트리 파사데나 인 (GreenTree Pasadena Inn),"파사데나, 로스앤젤레스 (CA) ",12.6,8,2023-09-11,월,8.0,165088
El Don Motel - Adults Only,"로스앤젤레스 국제공항 (LAX), 로스앤젤레스 (CA) ",9.7,8,2023-09-11,월,7.8,165088
하얏트 리젠시 오렌지 카운티 (Hyatt Regency Orange County),"애너하임, 로스앤젤레스 (CA) ",41.4,8,2023-09-11,월,8.6,227348
마리나 델 레이 메리엇 (Marina del Rey Marriott),"마리나 델 레이, 로스앤젤레스 (CA) ",11.4,8,2023-09-11,월,8.2,423151
Hotel Amarano Burbank-Hollywood,"버뱅크, 로스앤젤레스 (CA) ",4.5,8,2023-09-11,월,9.5,332943
The Peninsula Beverly Hills,"비벌리 힐스, 로스앤젤레스 (CA) ",2.0,8,2023-09-11,월,9.4,1260558
더 바이시클 호텔 앤 카지노 (The Bicycle Hotel & Casino),"이스트 로스앤젤레스, 로스앤젤레스 (CA) ",11.2,8,2023-09-11,월,8.8,209750
Hyatt House Lax Manhattan Beach,"로스앤젤레스 국제공항 (LAX), 로스앤젤레스 (CA) ",17.8,8,2023-09-11,월,8.2,240722
씨호스 인 (Seahorse Inn),"비치 시티스, 로스앤젤레스 (CA) ",20.4,8,2023-09-11,월,8.3,183253
Glenridge Inn Glendale - Pasadena,"글렌데일, 로스앤젤레스 (CA) ",7.2,8,2023-09-11,월,8.1,172767
캔들우드 스위트 LAX 호손 (Candlewood Suites LAX Hawthorne),"로스앤젤레스 국제공항 (LAX), 로스앤젤레스 (CA) ",14.1,8,2023-09-11,월,8.3,191477
돌핀 코브 리조트 (Dolphins Cove Resort),"애너하임, 로스앤젤레스 (CA) ",40.9,8,2023-09-11,월,9.1,191477
호텔 어윈 (Hotel Erwin),"베니스 비치, 로스앤젤레스 (CA) ",11.7,8,2023-09-11,월,8.7,438437
"나이츠 인 - 우들랜드 힐스, CA (Vantage Point Inn)","카노가 공원, 로스앤젤레스 (CA) ",21.2,8,2023-09-11,월,8.0,171349
하얏트 리젠시 로스앤젤레스 인터내셔널 에어포트 (Hyatt Regency Los Angeles International Airport),"로스앤젤레스 국제공항 (LAX), 로스앤젤레스 (CA) ",13.3,8,2023-09-11,월,8.3,236844
힐튼 가든 인 버뱅크 다운타운 (Hilton Garden Inn Burbank Downtown),"버뱅크, 로스앤젤레스 (CA) ",7.6,8,2023-09-11,월,8.4,288898
Waldorf Astoria Beverly Hills,"비벌리 힐스, 로스앤젤레스 (CA) ",2.0,8,2023-09-11,월,9.2,1283850
레지던스 인 로스앤젤레스 버뱅크/다운타운 (Residence Inn Los Angeles Burbank/Downtown),"버뱅크, 로스앤젤레스 (CA) ",7.5,8,2023-09-11,월,8.6,293064
미스터 씨 비벌리 힐스 호텔 (Mr. C Beverly Hills Hotel),"비벌리 힐스, 로스앤젤레스 (CA) ",1.6,8,2023-09-11,월,8.2,466483
햄튼 인 앤 스위트 LAX 엘 세군도 (Hampton Inn & Suites LAX El Segundo),"로스앤젤레스 국제공항 (LAX), 로스앤젤레스 (CA) ",15.2,8,2023-09-11,월,8.8,231952
더 안자 - A 칼라바사스 호텔 (The Anza - A Calabasas Hotel),"카노가 공원, 로스앤젤레스 (CA) ",24.6,8,2023-09-11,월,8.1,211503
The Audemar Hotel,"로스엔젤레스 다운타운, 로스앤젤레스 (CA) ",0.0,8,2023-09-11,월,8.1,211503
엠버시 스위트 바이 힐튼 로스앤젤레스 다우니 (Embassy Suites by Hilton Los Angeles Downey),"이스트 로스앤젤레스, 로스앤젤레스 (CA) ",15.6,8,2023-09-11,월,8.1,239443
Home2 Suites by Hilton Woodland Hills Los Angeles,"카노가 공원, 로스앤젤레스 (CA) ",21.0,8,2023-09-11,월,8.4,241690
베이사이드 호텔 (Bayside Hotel),"산타 모니카, 로스앤젤레스 (CA) ",,8,2023-09-11,월,8.9,344330
힐튼 가든 인 마리나 델 레이 (Hilton Garden Inn Marina Del Rey),"마리나 델 레이, 로스앤젤레스 (CA) ",11.1,8,2023-09-11,월,8.0,373164
아발론 호텔 비벌리 힐스 (Avalon Hotel Beverly Hills),"비벌리 힐스, 로스앤젤레스 (CA) ",1.1,8,2023-09-11,월,7.2,382647
홀리데이 인 익스프레스 호텔 앤 스위트 파사데나-콜로라도 블러바드 (Holiday Inn Express Hotel & Suites Pasadena-Colorado Boulevard),"파사데나, 로스앤젤레스 (CA) ",18.3,8,2023-09-11,월,8.3,190683
L'Ermitage Beverly Hills,"비벌리 힐스, 로스앤젤레스 (CA) ",0.6,8,2023-09-11,월,9.3,889429
슈어스테이 호텔 바이 베스트웨스턴 비벌리 힐스 웨스트 LA (SureStay Hotel by Best Western Beverly Hills West LA),"웨스트 할리우드, 로스앤젤레스 (CA) ",0.0,8,2023-09-11,월,7.2,177374
힐튼 가든 인 캘러바사스 호텔 (Hilton Garden Inn Calabasas Hotel),"카노가 공원, 로스앤젤레스 (CA) ",24.8,8,2023-09-11,월,8.2,251436
AC Hotel by Marriott Los Angeles South Bay,"로스앤젤레스 국제공항 (LAX), 로스앤젤레스 (CA) ",15.3,8,2023-09-11,월,8.8,446634
인 앳 베니스 비치 (Inn at Venice Beach),"마리나 델 레이, 로스앤젤레스 (CA) ",11.8,8,2023-09-11,월,8.1,245713
에어스 호텔 오렌지 (Ayres Hotel Orange),"애너하임, 로스앤젤레스 (CA) ",42.9,8,2023-09-11,월,9.2,206168
소네스타 ES 스위트 토런스 레돈도 비치 (Sonesta ES Suites Torrance Redondo Beach),"토런스, 로스앤젤레스 (CA) ",21.8,8,2023-09-11,월,8.2,235372
(C19) LA/Beverly Hills Hotel Style Suite,"비벌리 힐스, 로스앤젤레스 (CA) ",0.8,8,2023-09-11,월,4.7,160097
Hampton Inn & Suites Los Angeles/Hollywood,"헐리우드, 로스앤젤레스 (CA) ",0.0,8,2023-09-11,월,8.5,362645
메트로 플라자 호텔 (Metro Plaza Hotel),"로스엔젤레스 다운타운, 로스앤젤레스 (CA) ",0.9,8,2023-09-11,월,7.2,199999
하트포드 호텔 베스트웨스턴 시그니처 컬렉션 (Hartford Hotel Best Western Signature Collection),"이스트 로스앤젤레스, 로스앤젤레스 (CA) ",15.4,8,2023-09-11,월,8.9,216458
SureStay Hotel by Best Western Santa Monica,"산타 모니카, 로스앤젤레스 (CA) ",7.7,8,2023-09-11,월,8.8,246481
로드웨이 인 레가로지 (Rodeway Inn Regalodge),"글렌데일, 로스앤젤레스 (CA) ",5.8,8,2023-09-11,월,8.5,246481
모자이크 호텔 (Mosaic Hotel),"비벌리 힐스, 로스앤젤레스 (CA) ",1.8,8,2023-09-11,월,8.8,360673
Welcome Inn,"파사데나, 로스앤젤레스 (CA) ",8.3,8,2023-09-11,월,7.4,126172
컴포트 인 몬테레이 파크 로스앤젤레스 (Comfort Inn Monterey Park - Los Angeles),"이스트 로스앤젤레스, 로스앤젤레스 (CA) ",9.6,8,2023-09-11,월,7.9,178564
소네스타 ES 스위트 채츠워스 (Sonesta ES Suites Chatsworth),"카노가 공원, 로스앤젤레스 (CA) ",26.4,8,2023-09-11,월,9.1,284451
힐튼 가든 인 아카디아-파사데나 에어리아 (Hilton Garden Inn Arcadia-Pasadena Area),"파사데나, 로스앤젤레스 (CA) ",22.2,8,2023-09-11,월,8.0,166200
로즈 볼 모텔 (Rose Bowl Motel),"파사데나, 로스앤젤레스 (CA) ",8.9,8,2023-09-11,월,8.2,96707
Epic Hotel,"이스트 로스앤젤레스, 로스앤젤레스 (CA) ",15.1,8,2023-09-11,월,8.3,127272
Saga Motor Hotel Pasadena,"파사데나, 로스앤젤레스 (CA) ",15.4,8,2023-09-11,월,8.5,143972
베스트웨스턴 노워크 인 (Best Western Norwalk Inn),"이스트 로스앤젤레스, 로스앤젤레스 (CA) ",18.6,8,2023-09-11,월,8.3,166355
Tradewinds Motel,"롱비치, 로스앤젤레스 (CA) ",27.6,8,2023-09-11,월,7.3,166355
"리돈도 비치 호텔, 태피스트리 컬렉션 바이 힐튼 (Redondo Beach Hotel, Tapestry Collection by Hilton)","비치 시티스, 로스앤젤레스 (CA) ",24.0,8,2023-09-11,월,8.1,284924
베스트웨스턴 플러스 스토발 인 (Best Western Plus Stovall Inn),"애너하임, 로스앤젤레스 (CA) ",39.7,8,2023-09-11,월,8.4,241874
베스트웨스턴 우드랜드 힐즈 인 (Best Western Woodland Hills Inn),"카노가 공원, 로스앤젤레스 (CA) ",21.4,8,2023-09-11,월,8.4,217673
록시 호텔 (Roxy Hotel),"헐리우드, 로스앤젤레스 (CA) ",0.0,8,2023-09-11,월,7.5,106034
샤토 마몽 (Chateau Marmont),"웨스트 할리우드, 로스앤젤레스 (CA) ",,8,2023-09-11,월,8.8,757037
데이즈 인 바이 윈덤 알함브라 (Days Inn by Wyndham Alhambra CA),"이스트 로스앤젤레스, 로스앤젤레스 (CA) ",11.4,8,2023-09-11,월,8.5,138154
씨 블루 호텔 (Sea Blue Hotel),"산타 모니카, 로스앤젤레스 (CA) ",11.5,8,2023-09-11,월,7.3,369849
퀄리티 인 니어 할리우드 워크 오브 페임 (Quality Inn Near Hollywood Walk of Fame),"헐리우드, 로스앤젤레스 (CA) ",0.0,8,2023-09-11,월,7.3,264653
더 퍼시픽 인 (The Pacific Inn),"롱비치, 로스앤젤레스 (CA) ",35.4,8,2023-09-11,월,9.1,226115
제트 인 (Jet Inn),"로스앤젤레스 국제공항 (LAX), 로스앤젤레스 (CA) ",8.2,8,2023-09-11,월,6.5,226115
스프링힐 스위트 로스앤젤레스 버뱅크/다운타운 (SpringHill Suites Los Angeles Burbank/Downtown),"버뱅크, 로스앤젤레스 (CA) ",7.6,8,2023-09-11,월,8.4,259790
Hampton Inn Los Angeles/Arcadia/Pasadena,"파사데나, 로스앤젤레스 (CA) ",22.4,8,2023-09-11,월,8.7,148739
Lincoln Hotel Monterey Park/Los Angeles,"이스트 로스앤젤레스, 로스앤젤레스 (CA) ",11.0,8,2023-09-11,월,8.0,163809
Extended Stay America Suites - Los Angeles - Burbank Airport,"버뱅크, 로스앤젤레스 (CA) ",8.4,8,2023-09-11,월,7.1,189391
베스트웨스턴 플러스 아비타 스위트 (Best Western PLUS Avita Suites),"토런스, 로스앤젤레스 (CA) ",23.3,8,2023-09-11,월,8.6,211825
햄프턴 인 앤 스위트 애너하임 가든 그로브 (Hampton Inn & Suites Anaheim Garden Grove),"애너하임, 로스앤젤레스 (CA) ",41.1,8,2023-09-11,월,8.7,193573
퀄리티 인 로즈미드-파사데나 (Quality Inn Rosemead-Pasadena),"이스트 로스앤젤레스, 로스앤젤레스 (CA) ",16.6,8,2023-09-11,월,7.9,155422
더 모먼트 호텔 (The Moment Hotel),"헐리우드, 로스앤젤레스 (CA) ",0.0,8,2023-09-11,월,7.6,280266
앙코르 모텔 (Encore Motel),"마리나 델 레이, 로스앤젤레스 (CA) ",9.9,8,2023-09-11,월,7.8,184507
Sunshine L.A,"버뱅크, 로스앤젤레스 (CA) ",10.1,8,2023-09-11,월,8.4,184507
"호텔 룰루 BW 프리미어 컬렉션 (Hotel Lulu, BW Premier Collection)","애너하임, 로스앤젤레스 (CA) ",40.4,8,2023-09-11,월,8.5,216470
안다즈 웨스트 할리우드 (Andaz West Hollywood),"웨스트 할리우드, 로스앤젤레스 (CA) ",0.0,8,2023-09-11,월,8.7,491426
스튜디오 인 앤 스위트 다우니 (Studio Inn & Suites Downey),"이스트 로스앤젤레스, 로스앤젤레스 (CA) ",16.9,8,2023-09-11,월,7.8,138733
"리츠칼튼, 로스앤젤레스 (The Ritz-Carlton, Los Angeles)","로스엔젤레스 다운타운, 로스앤젤레스 (CA) ",0.0,8,2023-09-11,월,8.7,894548
Sheraton Park Hotel at the Anaheim Resort,"애너하임, 로스앤젤레스 (CA) ",40.4,8,2023-09-11,월,8.3,551702
Culver Hotel,"컬버 시티, 로스앤젤레스 (CA) ",4.8,8,2023-09-11,월,8.9,460609
Eunice Plaza Motel,"이스트 로스앤젤레스, 로스앤젤레스 (CA) ",17.4,8,2023-09-11,월,8.3,114544
Hotel Ziggy Los Angeles,"웨스트 할리우드, 로스앤젤레스 (CA) ",0.0,8,2023-09-11,월,8.2,265149
Homewood Suites by Hilton Los Angeles International Airport,"로스앤젤레스 국제공항 (LAX), 로스앤젤레스 (CA) ",13.2,8,2023-09-11,월,8.5,222519
워크 오브 페임 호스텔 (Walk Of Fame Hostel),"헐리우드, 로스앤젤레스 (CA) ",0.0,8,2023-09-11,월,8.3,57589
베스트웨스턴 로열 팰리스 인 앤 스위트 (Best Western Royal Palace Inn and Suites),"웨스트우드, 로스앤젤레스 (CA) ",5.5,8,2023-09-11,월,7.9,235372
엠버시 스위트 바이 힐튼 로스앤젤레스 인터내셔널 에어포트 노스 (Embassy Suites by Hilton Los Angeles International Airport North),"로스앤젤레스 국제공항 (LAX), 로스앤젤레스 (CA) ",13.0,8,2023-09-11,월,8.2,221122
Lanai Motel,"이스트 로스앤젤레스, 로스앤젤레스 (CA) ",9.4,8,2023-09-11,월,6.5,128861
로드웨이 인 아테시아 세리토스 (Rodeway Inn Artesia Cerritos),"이스트 로스앤젤레스, 로스앤젤레스 (CA) ",24.2,8,2023-09-11,월,7.2,129255
Sea Sprite Ocean Front Hotel,"비치 시티스, 로스앤젤레스 (CA) ",22.7,8,2023-09-11,월,9.2,405911
"Hotel Dena, Pasadena Los Angeles, a Tribute Portfolio Hotel","파사데나, 로스앤젤레스 (CA) ",13.1,8,2023-09-11,월,7.9,321346
힐튼 로스앤젤레스 에어포트 (Hilton Los Angeles Airport),"로스앤젤레스 국제공항 (LAX), 로스앤젤레스 (CA) ",13.1,8,2023-09-11,월,7.8,178142
데이즈 인 앤 스위트 바이 윈덤 애너하임 앳 디즈니랜드 파크 (Days Inn & Suites by Wyndham Anaheim At Disneyland Park),"애너하임, 로스앤젤레스 (CA) ",39.1,8,2023-09-11,월,7.8,251088
로드웨이 인 레가로지 (Rodeway Inn Regalodge),"글렌데일, 로스앤젤레스 (CA) ",5.8,8,2023-09-11,월,8.5,251088
드림 할리우드 (Dream Hollywood),"헐리우드, 로스앤젤레스 (CA) ",0.0,8,2023-09-11,월,8.4,291742
더블트리 바이 힐튼 휘티어 로스앤젤레스 (DoubleTree by Hilton Whittier Los Angeles),"이스트 로스앤젤레스, 로스앤젤레스 (CA) ",20.3,8,2023-09-11,월,8.5,192469
캔들우드 스위트 애너하임 - 리조트 에어리아 (Candlewood Suites Anaheim - Resort Area),"애너하임, 로스앤젤레스 (CA) ",40.7,8,2023-09-11,월,8.6,194657
AC Hotel by Marriott Beverly Hills,"웨스트 할리우드, 로스앤젤레스 (CA) ",0.0,8,2023-09-11,월,7.9,309829
코트야드 로스앤젤레스 우드랜드 힐스 (Courtyard Los Angeles Woodland Hills),"카노가 공원, 로스앤젤레스 (CA) ",20.5,8,2023-09-11,월,8.4,254671
Sierra Inn,"이스트 로스앤젤레스, 로스앤젤레스 (CA) ",18.3,8,2023-09-11,월,8.2,126012
The Belmont Shore Inn - Adults Only,"롱비치, 로스앤젤레스 (CA) ",32.4,8,2023-09-11,월,7.6,179882
Anaheim Astoria Inn & Suites,"애너하임, 로스앤젤레스 (CA) ",39.3,8,2023-09-11,월,8.4,147534
라 카사 인 (La Casa Inn),"파사데나, 로스앤젤레스 (CA) ",17.2,8,2023-09-11,월,7.7,115934
Tradewinds Motel,"롱비치, 로스앤젤레스 (CA) ",27.6,8,2023-09-11,월,7.3,115934
Four Seasons Hotel Los Angeles At Beverly Hills,"비벌리 힐스, 로스앤젤레스 (CA) ",0.02,8,2023-09-11,월,9.3,1273356
더 키니 - 베니스 비치 (The Kinney - Venice Beach),"베니스 비치, 로스앤젤레스 (CA) ",10.7,8,2023-09-11,월,8.4,244750
월드 모텔 (World Motel),"이스트 로스앤젤레스, 로스앤젤레스 (CA) ",12.5,8,2023-09-11,월,7.5,113079
Hampton Inn & Suites Hermosa Beach,"비치 시티스, 로스앤젤레스 (CA) ",22.0,8,2023-09-11,월,8.3,280209
워너 센터 메리어트 우드랜드 힐스 (Warner Center Marriott Woodland Hills),"카노가 공원, 로스앤젤레스 (CA) ",22.0,8,2023-09-11,월,8.0,327041
Dusk Hotel Hollywood,"헐리우드, 로스앤젤레스 (CA) ",0.0,8,2023-09-11,월,6.3,179153
타운플레이스 스위트 로스앤젤레스 LAX/맨하탄 비치 (TownePlace Suites Los Angeles LAX/Manhattan Beach),"비치 시티스, 로스앤젤레스 (CA) ",18.1,8,2023-09-11,월,7.9,171615
르 메르디앙 패서디나 아카디아 (Le Méridien Pasadena Arcadia),"파사데나, 로스앤젤레스 (CA) ",21.3,8,2023-09-11,월,8.6,263629
베스트웨스턴 플러스 맨하탄 비치 호텔 (Best Western Plus Manhattan Beach Hotel),"비치 시티스, 로스앤젤레스 (CA) ",19.3,8,2023-09-11,월,8.6,238047
제트 인 (Jet Inn),"로스앤젤레스 국제공항 (LAX), 로스앤젤레스 (CA) ",8.2,8,2023-09-11,월,6.5,238047
타운플레이스 스위트 로스앤젤레스 LAX/호손 (TownePlace Suites Los Angeles LAX/Hawthorne),"로스앤젤레스 국제공항 (LAX), 로스앤젤레스 (CA) ",15.4,8,2023-09-11,월,8.7,206168
힐튼 우드랜드 힐스 호텔 (Hilton Woodland Hills Hotel),"카노가 공원, 로스앤젤레스 (CA) ",21.7,8,2023-09-11,월,8.2,247657
Gateway Inn Gardena Los Angeles South,"토런스, 로스앤젤레스 (CA) ",16.6,8,2023-09-11,월,7.0,190683
Bestwestern Hollywood Plaza Inn-Hollywood Walk of Fame Hotel-LA,"헐리우드, 로스앤젤레스 (CA) ",0.0,8,2023-09-11,월,7.5,233798
아메리카스 베스트 밸류 인 앤 스위트 애너하임 컨벤션 센터 (Americas Best Value Inn & Suites Anaheim Convention Center),"애너하임, 로스앤젤레스 (CA) ",40.5,8,2023-09-11,월,7.9,203481
Town House Motel,"이스트 로스앤젤레스, 로스앤젤레스 (CA) ",14.3,8,2023-09-11,월,7.4,108235
호텔 버뱅크 (Hotel Burbank),"버뱅크, 로스앤젤레스 (CA) ",7.6,8,2023-09-11,월,8.2,238083
오크 파크 모텔 (Oak Park Motel),"파사데나, 로스앤젤레스 (CA) ",25.5,8,2023-09-11,월,7.4,130510
코스트 애너벨 호텔 (Coast Anabelle Hotel),"버뱅크, 로스앤젤레스 (CA) ",5.6,8,2023-09-11,월,8.6,331456
Sunshine L.A,"버뱅크, 로스앤젤레스 (CA) ",10.1,8,2023-09-11,월,8.4,331456
The California - Hollywood,"헐리우드, 로스앤젤레스 (CA) ",0.0,8,2023-09-11,월,8.1,46071
호텔 실로 글렌데일 (Hotel Xilo Glendale),"글렌데일, 로스앤젤레스 (CA) ",6.1,8,2023-09-11,월,7.6,196610
Cali Inn,"토런스, 로스앤젤레스 (CA) ",22.7,8,2023-09-11,월,8.3,164176
페어몬트 센추리 플라자 (Fairmont Century Plaza),"비벌리 힐스, 로스앤젤레스 (CA) ",2.6,8,2023-09-11,월,8.6,633478
하얏트 센트릭 더 파이크 롱 비치 (Hyatt Centric The Pike Long Beach),"롱비치, 로스앤젤레스 (CA) ",30.7,8,2023-09-11,월,8.8,485859
The Haas Suites,"로스엔젤레스 다운타운, 로스앤젤레스 (CA) ",0.0,8,2023-09-11,월,8.4,247005
Hotel 850 SVB West Hollywood at Beverly Hills,"웨스트 할리우드, 로스앤젤레스 (CA) ",0.0,8,2023-09-11,월,9.2,375823
포드셰어 베니스 (PodShare Venice),"베니스 비치, 로스앤젤레스 (CA) ",11.2,8,2023-09-11,월,7.5,92532
Sonesta ES Suites Anaheim Resort Area,"애너하임, 로스앤젤레스 (CA) ",41.5,8,2023-09-11,월,8.6,187100
The Prospect Hollywood,"헐리우드, 로스앤젤레스 (CA) ",0.0,8,2023-09-11,월,9.6,408242
델타 호텔 바이 메리어트 애너하임 가든 그로브 (Delta Hotels by Marriott Anaheim Garden Grove),"애너하임, 로스앤젤레스 (CA) ",41.5,8,2023-09-11,월,8.9,216278
이코노미 인 모텔 실마르 (Economy Inn Motel Sylmar),"산타 클라리타, 로스앤젤레스 (CA) ",23.5,8,2023-09-11,월,6.2,165088
The Sojourn,"카노가 공원, 로스앤젤레스 (CA) ",10.2,8,2023-09-11,월,7.8,171956
Conrad Los Angeles,"로스엔젤레스 다운타운, 로스앤젤레스 (CA) ",0.0,8,2023-09-11,월,9.0,466662
