Name,location,distance(km),location_score,check_in_day,check_in_week,score,price
나이트 인 앳 유니버설 시티 (Nite Inn at Universal City),"유니버셜 시티, 로스앤젤레스 (CA) ",3.2,7,2023-09-14,목,8.1,253459
안다즈 웨스트 할리우드 (Andaz West Hollywood),"웨스트 할리우드, 로스앤젤레스 (CA) ",0.0,7,2023-09-14,목,8.7,423511
게이트웨이 호텔 산타 모니카 (Gateway Hotel Santa Monica),"산타 모니카, 로스앤젤레스 (CA) ",9.4,7,2023-09-14,목,8.3,323765
쇼트 스토리 호텔 (Short Stories Hotel),"웨스트 할리우드, 로스앤젤레스 (CA) ",0.0,7,2023-09-14,목,8.6,332069
할리우드 호텔 - 더 호텔 오브 할리우드 니어 유니버설 스튜디오 (Hollywood Hotel - The Hotel of Hollywood Near Universal Studios),"헐리우드, 로스앤젤레스 (CA) ",0.2,7,2023-09-14,목,7.3,210472
더 딕시 할리우드 호텔 (The Dixie Hollywood Hotel),"헐리우드, 로스앤젤레스 (CA) ",0.0,7,2023-09-14,목,7.6,185322
Conrad Los Angeles,"로스엔젤레스 다운타운, 로스앤젤레스 (CA) ",0.0,7,2023-09-14,목,9.0,467980
Four Points by Sheraton Anaheim,"애너하임, 로스앤젤레스 (CA) ",39.1,7,2023-09-14,목,7.7,222023
코르토나 인 & 스위트 애너하임 리조트 (Cortona Inn and Suites Anaheim Resort),"애너하임, 로스앤젤레스 (CA) ",40.6,7,2023-09-14,목,7.9,183699
힐튼 패서디나 호텔 (Hilton Pasadena Hotel),"파사데나, 로스앤젤레스 (CA) ",13.3,7,2023-09-14,목,8.3,553747
베스트웨스턴 플러스 LA 미드-타운 호텔 (Best Western Plus LA Mid-Town Hotel),"코리아타운, 로스앤젤레스 (CA) ",0.0,7,2023-09-14,목,7.9,229723
하얏트 리젠시 오렌지 카운티 (Hyatt Regency Orange County),"애너하임, 로스앤젤레스 (CA) ",41.4,7,2023-09-14,목,8.6,227990
호텔 델 플로레스 (Hotel del Flores),"비벌리 힐스, 로스앤젤레스 (CA) ",0.9,7,2023-09-14,목,6.1,140721
베스트웨스턴 플러스 스토발 인 (Best Western Plus Stovall Inn),"애너하임, 로스앤젤레스 (CA) ",39.7,7,2023-09-14,목,8.4,229851
Solara Inn and Suites,"애너하임, 로스앤젤레스 (CA) ",39.0,7,2023-09-14,목,7.4,125898
비포시텔 애너하임 (Bposhtels Anaheim),"애너하임, 로스앤젤레스 (CA) ",41.2,7,2023-09-14,목,7.9,39999
할리우드 히스토릭 호텔 (Hollywood Historic Hotel),"헐리우드, 로스앤젤레스 (CA) ",0.0,7,2023-09-14,목,8.1,39999
더 호텔 할리우드 (The Hotel Hollywood),"헐리우드, 로스앤젤레스 (CA) ",,7,2023-09-14,목,7.8,143820
홀리데이 인 익스프레스 로스앤젤레스 LAX 에어포트 (Holiday Inn Express Los Angeles LAX Airport),"로스앤젤레스 국제공항 (LAX), 로스앤젤레스 (CA) ",11.7,7,2023-09-14,목,8.5,255390
페어필드 인 앤 스위트 로스앤젤레스 LAX/엘 세군도 (Fairfield Inn & Suites Los Angeles LAX/El Segundo),"로스앤젤레스 국제공항 (LAX), 로스앤젤레스 (CA) ",15.9,7,2023-09-14,목,8.1,197639
알라모 인 앤드 스위트 - 컨벤션 센터 (Alamo Inn and Suites - Convention Center),"애너하임, 로스앤젤레스 (CA) ",39.6,7,2023-09-14,목,8.6,221894
Omni Los Angeles at California Plaza,"로스엔젤레스 다운타운, 로스앤젤레스 (CA) ",0.0,7,2023-09-14,목,8.6,291385
엘란 호텔 (Elan Hotel),"웨스트 할리우드, 로스앤젤레스 (CA) ",0.0,7,2023-09-14,목,8.7,276181
오션 파크 호텔 (Ocean Park Hotel),"산타 모니카, 로스앤젤레스 (CA) ",,7,2023-09-14,목,7.6,122236
마마 쉘터 로스앤젤레스 (Mama Shelter Los Angeles),"헐리우드, 로스앤젤레스 (CA) ",0.0,7,2023-09-14,목,9.0,241414
호돈 플라자 인 LAX (Hawthorne Plaza Inn Near LAX),"로스앤젤레스 국제공항 (LAX), 로스앤젤레스 (CA) ",14.8,7,2023-09-14,목,7.9,111480
엘 란초 인 (El Rancho Inn),"로스앤젤레스 국제공항 (LAX), 로스앤젤레스 (CA) ",14.9,7,2023-09-14,목,8.1,111480
르네상스 로스앤젤레스 에어포트 호텔 (Renaissance Los Angeles Airport Hotel),"로스앤젤레스 국제공항 (LAX), 로스앤젤레스 (CA) ",12.9,7,2023-09-14,목,8.1,173255
레지던스 인 로스앤젤레스 L.A. 라이브 (Residence Inn Los Angeles L.A. LIVE),"로스엔젤레스 다운타운, 로스앤젤레스 (CA) ",0.0,7,2023-09-14,목,8.9,332392
애너하임 메리어트 (Anaheim Marriott),"애너하임, 로스앤젤레스 (CA) ",40.3,7,2023-09-14,목,8.7,250257
라마다 바이 윈덤 로스앤젤레스/다운타운 웨스트 (Ramada by Wyndham Los Angeles/Downtown West),"로스엔젤레스 다운타운, 로스앤젤레스 (CA) ",0.0,7,2023-09-14,목,6.9,175098
Aloft El Segundo - Los Angeles Airport,"로스앤젤레스 국제공항 (LAX), 로스앤젤레스 (CA) ",15.9,7,2023-09-14,목,8.5,200205
힐튼 체커스 로스앤젤레스 호텔 (Hilton Checkers Los Angeles Hotel),"로스엔젤레스 다운타운, 로스앤젤레스 (CA) ",0.0,7,2023-09-14,목,7.9,280466
윈덤 애너하임 (Wyndham Anaheim),"애너하임, 로스앤젤레스 (CA) ",40.4,7,2023-09-14,목,8.9,287610
데이즈 인 바이 윈덤 부에나 파크 (Days Inn by Wyndham Buena Park),"부에나 파크, 로스앤젤레스 (CA) ",30.6,7,2023-09-14,목,7.0,119311
시티 센터 호텔 로스엔젤레스 (City Center Hotel Los Angeles),"로스엔젤레스 다운타운, 로스앤젤레스 (CA) ",0.0,7,2023-09-14,목,5.9,88890
피콕 스위트 (Peacock Suites),"애너하임, 로스앤젤레스 (CA) ",40.8,7,2023-09-14,목,8.7,88890
파크 플라자 로지 호텔 (Park Plaza Lodge Hotel),"웨스트 할리우드, 로스앤젤레스 (CA) ",0.0,7,2023-09-14,목,8.7,320842
홀리데이 인 익스프레스 웨스트 로스앤젤레스 (Holiday Inn Express West Los Angeles),"웨스트우드, 로스앤젤레스 (CA) ",5.8,7,2023-09-14,목,8.1,258047
클라리온 호텔 애너하임 리조트 (Clarion Hotel Anaheim Resort),"애너하임, 로스앤젤레스 (CA) ",40.5,7,2023-09-14,목,7.5,195268
드림 할리우드 (Dream Hollywood),"헐리우드, 로스앤젤레스 (CA) ",0.0,7,2023-09-14,목,8.3,399986
Petit Ermitage Hotel - Adults Only,"웨스트 할리우드, 로스앤젤레스 (CA) ",0.0,7,2023-09-14,목,8.6,258415
할리우드 인 스위트 호텔 (Hollywood Inn Suites Hotel),"로스앤젤레스 국제공항 (LAX), 로스앤젤레스 (CA) ",13.6,7,2023-09-14,목,7.9,155929
슈퍼 8 바이 윈덤 헐리우드/La 에어리아 (Super 8 By Wyndham Hollywood/La Area),"헐리우드, 로스앤젤레스 (CA) ",0.0,7,2023-09-14,목,6.4,135254
모텔 6 로스앤젤레스 LAX (Motel 6 Los Angeles LAX),"로스앤젤레스 국제공항 (LAX), 로스앤젤레스 (CA) ",13.0,7,2023-09-14,목,7.3,131722
듄스 인 윌셔 - 성인 전용 (Dunes Inn Wilshire),"코리아타운, 로스앤젤레스 (CA) ",0.04,7,2023-09-14,목,7.9,160041
"더 벨라마 호텔 맨해튼 비치 태피스트리 바이 힐튼 (The Belamar Hotel Manhattan Beach, Tapestry by Hilton)","비치 시티스, 로스앤젤레스 (CA) ",18.3,7,2023-09-14,목,7.8,160041
메종 140 (Maison 140),"비벌리 힐스, 로스앤젤레스 (CA) ",1.9,7,2023-09-14,목,7.2,221046
더 커머스 카지노 앤 호텔 (The Commerce Casino & Hotel),"이스트 로스앤젤레스, 로스앤젤레스 (CA) ",10.2,7,2023-09-14,목,7.7,167295
로얄 팰리스 웨스트우드 호텔 (Royal Palace Westwood Hotel),"웨스트우드, 로스앤젤레스 (CA) ",5.0,7,2023-09-14,목,8.3,269507
트래블로지 인 앤 스위트 바이 윈덤 애너하임 온 디즈니랜드 드라이브 (Travelodge Inn & Suites by Wyndham Anaheim on Disneyland Dr),"애너하임, 로스앤젤레스 (CA) ",38.6,7,2023-09-14,목,8.2,216889
Skyways Hotel,"로스앤젤레스 국제공항 (LAX), 로스앤젤레스 (CA) ",12.4,7,2023-09-14,목,7.0,127053
모자이크 호텔 (Mosaic Hotel),"비벌리 힐스, 로스앤젤레스 (CA) ",1.8,7,2023-09-14,목,8.8,382392
비벌리 로렐 모터 호텔 (Beverly Laurel Motor Hotel),"웨스트 할리우드, 로스앤젤레스 (CA) ",0.0,7,2023-09-14,목,8.2,244063
"The Viv Hotel, Anaheim, a Tribute Portfolio Hotel","애너하임, 로스앤젤레스 (CA) ",40.5,7,2023-09-14,목,9.0,293891
할리우드 인 익스프레스 LAX (Hollywood Inn Express LAX),"로스앤젤레스 국제공항 (LAX), 로스앤젤레스 (CA) ",12.5,7,2023-09-14,목,8.2,288758
"Hotel Figueroa, In The Unbound Collection By Hyatt","로스엔젤레스 다운타운, 로스앤젤레스 (CA) ",0.0,7,2023-09-14,목,8.9,234523
라마다 바이 윈덤 토런스 (Ramada by Wyndham Torrance),"토런스, 로스앤젤레스 (CA) ",27.6,7,2023-09-14,목,7.3,169793
1 호텔 웨스트 할리우드 (1 Hotel West Hollywood),"웨스트 할리우드, 로스앤젤레스 (CA) ",0.0,7,2023-09-14,목,8.7,618451
더 BLVD 호텔 앤 스파 (The BLVD Hotel & Spa),"유니버셜 시티, 로스앤젤레스 (CA) ",3.4,7,2023-09-14,목,7.7,285524
베스트웨스턴 플러스 스위트 호텔 - 로스 앤젤레스 LAX 에어포트 (Best Western Plus Suites Hotel- Los Angeles LAX Airport),"로스앤젤레스 국제공항 (LAX), 로스앤젤레스 (CA) ",13.0,7,2023-09-14,목,8.0,196342
Doubletree by Hilton Buena Park,"부에나 파크, 로스앤젤레스 (CA) ",30.7,7,2023-09-14,목,8.1,181543
The Delphi,"로스엔젤레스 다운타운, 로스앤젤레스 (CA) ",0.0,7,2023-09-14,목,8.0,212508
라마다 바이 윈덤 애너하임 컨벤션 센터 (Ramada by Wyndham Anaheim Convention Center),"애너하임, 로스앤젤레스 (CA) ",40.9,7,2023-09-14,목,7.7,243840
에어스 호텔 오렌지 (Ayres Hotel Orange),"애너하임, 로스앤젤레스 (CA) ",42.9,7,2023-09-14,목,9.2,206751
Sonesta Anaheim Resort Area,"애너하임, 로스앤젤레스 (CA) ",41.6,7,2023-09-14,목,8.1,157071
Moxy Downtown Los Angeles,"로스엔젤레스 다운타운, 로스앤젤레스 (CA) ",0.0,7,2023-09-14,목,9.9,255390
알파인 인 니어 컨벤션 센터 앤 더 파크 (Alpine Inn near Convention Center and the Park),"애너하임, 로스앤젤레스 (CA) ",40.1,7,2023-09-14,목,8.9,219517
플라자 라 레이나 (Plaza la Reina),"웨스트우드, 로스앤젤레스 (CA) ",4.9,7,2023-09-14,목,8.9,324661
힐튼 로스앤젤레스 컬버 시티 (Hilton Los Angeles Culver City),"컬버 시티, 로스앤젤레스 (CA) ",9.3,7,2023-09-14,목,7.9,273383
JW 메리어트 로스앤젤레스 L.A. 라이브 (JW Marriott Los Angeles L.A. LIVE),"로스엔젤레스 다운타운, 로스앤젤레스 (CA) ",0.0,7,2023-09-14,목,8.8,499230
Pendry West Hollywood,"웨스트 할리우드, 로스앤젤레스 (CA) ",0.0,7,2023-09-14,목,9.0,539977
버벌리 인 호텔 (Beverly Inn),"웨스트 할리우드, 로스앤젤레스 (CA) ",0.0,7,2023-09-14,목,6.6,101914
힐튼 로스앤젤레스 샌가브리엘 호텔 (Hilton Los Angeles San Gabriel Hotel),"이스트 로스앤젤레스, 로스앤젤레스 (CA) ",13.1,7,2023-09-14,목,8.1,192260
"더 벨라마 호텔 맨해튼 비치 태피스트리 바이 힐튼 (The Belamar Hotel Manhattan Beach, Tapestry by Hilton)","비치 시티스, 로스앤젤레스 (CA) ",18.3,7,2023-09-14,목,7.8,192260
Sheraton Los Angeles San Gabriel,"이스트 로스앤젤레스, 로스앤젤레스 (CA) ",13.6,7,2023-09-14,목,8.6,229723
쇼어 호텔 (Shore Hotel),"산타 모니카, 로스앤젤레스 (CA) ",11.5,7,2023-09-14,목,8.7,572916
Glendale Hotel,"글렌데일, 로스앤젤레스 (CA) ",7.2,7,2023-09-14,목,8.4,125645
컴포트 인 코카투 니어 로스앤젤레스 에어포트 (Comfort Inn Cockatoo Near LAX Airport),"로스앤젤레스 국제공항 (LAX), 로스앤젤레스 (CA) ",14.1,7,2023-09-14,목,7.9,179941
글렌데일 익스프레스 호텔 (Glendale Express Hotel),"글렌데일, 로스앤젤레스 (CA) ",6.5,7,2023-09-14,목,7.7,173378
더 혹스턴 다운타운 LA (The Hoxton Downtown LA),"로스엔젤레스 다운타운, 로스앤젤레스 (CA) ",0.0,7,2023-09-14,목,8.6,224833
르 본 호텔 헐리우드 (Le Bon Hotel Hollywood),"헐리우드, 로스앤젤레스 (CA) ",0.0,7,2023-09-14,목,6.9,135896
가든 인 산 가브리엘 (Garden Inn San Gabriel),"이스트 로스앤젤레스, 로스앤젤레스 (CA) ",16.2,7,2023-09-14,목,7.4,89999
Motel Sakura - Adults Only,"글렌데일, 로스앤젤레스 (CA) ",7.2,7,2023-09-14,목,9.4,156750
호텔 웨스트 인 할리우드 (Hotel West Inn Hollywood LA),"헐리우드, 로스앤젤레스 (CA) ",0.0,7,2023-09-14,목,7.0,156750
햄튼 인 앤 스위트 애너하임 리조트 컨벤션 센터 (Hampton Inn & Suites Anaheim Resort Convention Center),"애너하임, 로스앤젤레스 (CA) ",40.9,7,2023-09-14,목,9.1,226519
The Metric - Los Angeles Downtown,"로스엔젤레스 다운타운, 로스앤젤레스 (CA) ",0.0,7,2023-09-14,목,9.2,211123
Hilton Garden Inn Anaheim Resort,"애너하임, 로스앤젤레스 (CA) ",39.8,7,2023-09-14,목,8.6,305759
햄튼 인 앤 스위트 산타 모니카 (Hampton Inn & Suites Santa Monica),"산타 모니카, 로스앤젤레스 (CA) ",11.0,7,2023-09-14,목,7.7,400218
The Adler a Hollywood Hotel,"헐리우드, 로스앤젤레스 (CA) ",0.0,7,2023-09-14,목,8.8,259612
더블트리 호텔 몬로비아 파사데나 에어리어 (Doubletree Hotel Monrovia Pasadena Area),"파사데나, 로스앤젤레스 (CA) ",22.7,7,2023-09-14,목,8.5,256512
하얏트 리젠시 롱 비치 (Hyatt Regency Long Beach),"롱비치, 로스앤젤레스 (CA) ",30.9,7,2023-09-14,목,8.7,251745
모텔 6 애너하임 메인게이트 (Motel 6 Anaheim Maingate),"애너하임, 로스앤젤레스 (CA) ",40.6,7,2023-09-14,목,7.5,148286
굿 나이트 인 칼라바사스 (Good Nite Inn Calabasas),"카노가 공원, 로스앤젤레스 (CA) ",29.5,7,2023-09-14,목,8.4,118744
라스 팔마스 호텔 (Las Palmas Hotel),"헐리우드, 로스앤젤레스 (CA) ",0.0,7,2023-09-14,목,7.5,118744
힐튼 롱 비치 (Hilton Long Beach),"롱비치, 로스앤젤레스 (CA) ",30.3,7,2023-09-14,목,8.1,245842
"Hotel Fera Anaheim, a DoubleTree by Hilton","애너하임, 로스앤젤레스 (CA) ",43.0,7,2023-09-14,목,7.8,184356
La Quinta Inn & Suites by Wyndham Buena Park,"부에나 파크, 로스앤젤레스 (CA) ",28.2,7,2023-09-14,목,7.8,151374
스프링힐 스위트 애너하임 메인게이트 (SpringHill Suites Anaheim Maingate),"애너하임, 로스앤젤레스 (CA) ",38.4,7,2023-09-14,목,9.0,252823
Trend Hotel at LAX Airport,"로스앤젤레스 국제공항 (LAX), 로스앤젤레스 (CA) ",14.0,7,2023-09-14,목,7.7,134224
베스트웨스턴 버뱅크 에어포트 인 (Best Western Burbank Airport Inn),"버뱅크, 로스앤젤레스 (CA) ",11.2,7,2023-09-14,목,8.1,235613
할리우드 스타즈 인 (Hollywood Stars Inn),"헐리우드, 로스앤젤레스 (CA) ",0.0,7,2023-09-14,목,7.5,118539
Alsace LA,"웨스트 할리우드, 로스앤젤레스 (CA) ",3.3,7,2023-09-14,목,8.7,299316
Disney's Grand Californian Hotel & Spa,"애너하임, 로스앤젤레스 (CA) ",39.4,7,2023-09-14,목,8.7,960493
Hotel Ziggy Los Angeles,"웨스트 할리우드, 로스앤젤레스 (CA) ",0.0,7,2023-09-14,목,8.2,265066
"The Langham Huntington, Pasadena","파사데나, 로스앤젤레스 (CA) ",12.6,7,2023-09-14,목,8.9,361910
더 웨스틴 파사데나 (The Westin Pasadena),"파사데나, 로스앤젤레스 (CA) ",13.6,7,2023-09-14,목,8.4,495508
페어필드 인 바이 메리어트 애너하임 리조트 (Fairfield Inn by Marriott Anaheim Resort),"애너하임, 로스앤젤레스 (CA) ",39.7,7,2023-09-14,목,8.3,336242
쉐라톤 유니버셜 호텔 (Sheraton Universal Hotel),"유니버셜 시티, 로스앤젤레스 (CA) ",2.9,7,2023-09-14,목,8.3,670983
애너하임 아일랜더 인 앤 스위트 (Anaheim Islander Inn and Suites),"애너하임, 로스앤젤레스 (CA) ",40.5,7,2023-09-14,목,8.8,199999
데이즈 인 앤 스위트 바이 윈덤 애너하임 앳 디즈니랜드 파크 (Days Inn & Suites by Wyndham Anaheim At Disneyland Park),"애너하임, 로스앤젤레스 (CA) ",39.1,7,2023-09-14,목,7.8,251797
매그놀리아 트리 호텔 인 애너하임 (MAGNOLIA TREE HOTEL IN ANAHEIM),"애너하임, 로스앤젤레스 (CA) ",41.1,7,2023-09-14,목,8.4,139606
아이레스 호텔 애너하임 (Ayres Hotel Anaheim),"애너하임, 로스앤젤레스 (CA) ",42.8,7,2023-09-14,목,8.8,218301
MyStayLA,"코리아타운, 로스앤젤레스 (CA) ",1.8,7,2023-09-14,목,8.3,218301
투스칸 가든 인 (Tuscan Garden Inn),"로스엔젤레스 다운타운, 로스앤젤레스 (CA) ",0.0,7,2023-09-14,목,7.6,154004
홀리데이 인 익스프레스 호텔 앤 스위트 로스앤젤레스 에어포트 호손 (Holiday Inn Express Hotel & Suites Los Angeles Airport Hawthorne),"로스앤젤레스 국제공항 (LAX), 로스앤젤레스 (CA) ",14.1,7,2023-09-14,목,7.8,218301
코트야드 로스앤젤레스 LAX/호손 (Courtyard Los Angeles LAX/Hawthorne),"로스앤젤레스 국제공항 (LAX), 로스앤젤레스 (CA) ",15.4,7,2023-09-14,목,8.7,184356
타운플레이스 스위트 애너하임 메인게이트 니어 엔젤 스타디움 (TownePlace Suites Anaheim Maingate Near Angel Stadium),"애너하임, 로스앤젤레스 (CA) ",42.1,7,2023-09-14,목,8.6,195264
LEXEN HOTEL - NORTH HOLLYWOOD NEAR UNIVERSAL STUDIOS,"버뱅크, 로스앤젤레스 (CA) ",6.7,7,2023-09-14,목,8.7,243140
LA modern hostel,"웨스트 할리우드, 로스앤젤레스 (CA) ",2.8,7,2023-09-14,목,7.9,45105
Lincoln Hotel Monterey Park/Los Angeles,"이스트 로스앤젤레스, 로스앤젤레스 (CA) ",11.0,7,2023-09-14,목,8.0,164271
"La Casa Motel, Burbank Airport","버뱅크, 로스앤젤레스 (CA) ",11.5,7,2023-09-14,목,7.7,111964
호텔 준 (Hotel June),"로스앤젤레스 국제공항 (LAX), 로스앤젤레스 (CA) ",12.3,7,2023-09-14,목,8.2,267236
Found Santa Monica powered by Sonder,"산타 모니카, 로스앤젤레스 (CA) ",7.7,7,2023-09-14,목,8.4,267236
더 웨스틴 에너하임 리조트 (The Westin Anaheim Resort),"애너하임, 로스앤젤레스 (CA) ",39.9,7,2023-09-14,목,9.1,402977
ALO 호텔 (ALO Hotel),"애너하임, 로스앤젤레스 (CA) ",43.0,7,2023-09-14,목,8.7,229723
Waldorf Astoria Beverly Hills,"비벌리 힐스, 로스앤젤레스 (CA) ",2.0,7,2023-09-14,목,9.3,1287474
모텔 6 할리우드 (Motel 6 Hollywood),"헐리우드, 로스앤젤레스 (CA) ",,7,2023-09-14,목,7.1,162803
트래블로지 바이 윈덤 실마 (Travelodge by Wyndham Sylmar CA),"산타 클라리타, 로스앤젤레스 (CA) ",25.5,7,2023-09-14,목,7.7,189938
더 비버리 힐튼 호텔 (The Beverly Hilton Hotel),"비벌리 힐스, 로스앤젤레스 (CA) ",2.0,7,2023-09-14,목,8.2,541062
더 런던 웨스트 할리우드 앳 비벌리 힐스 (The London West Hollywood at Beverly Hills),"웨스트 할리우드, 로스앤젤레스 (CA) ",0.0,7,2023-09-14,목,8.9,563398
홀리데이 로지 (Holiday Lodge),"로스엔젤레스 다운타운, 로스앤젤레스 (CA) ",0.0,7,2023-09-14,목,7.0,115341
호텔 MDR 마리나 델 레이 - 어 더블트리 바이 힐튼 (Hotel MDR Marina del Rey - a DoubleTree by Hilton),"마리나 델 레이, 로스앤젤레스 (CA) ",10.3,7,2023-09-14,목,7.7,274620
페어필드 인 앤 스위트 에너하임 로스 알라미토스 (Fairfield Inn & Suites Anaheim Los Alamitos),"애너하임, 로스앤젤레스 (CA) ",30.6,7,2023-09-14,목,9.2,274620
더 갈랜드 (The Garland),"유니버셜 시티, 로스앤젤레스 (CA) ",4.2,7,2023-09-14,목,9.0,348049
호텔 브랜드우드 (Hotel Brandwood),"글렌데일, 로스앤젤레스 (CA) ",6.6,7,2023-09-14,목,8.1,144994
팔리호텔 멜로즈 (Palihotel Melrose),"웨스트 할리우드, 로스앤젤레스 (CA) ",0.0,7,2023-09-14,목,7.9,275924
아메리카스 베스트 밸류 인 앤 스위트 애너하임 컨벤션 센터 (Americas Best Value Inn & Suites Anaheim Convention Center),"애너하임, 로스앤젤레스 (CA) ",40.5,7,2023-09-14,목,7.9,204055
햄튼 인 앤 스위트 로스앤젤레스/글렌데일 CA (Hampton Inn and Suites Los Angeles/Glendale CA),"글렌데일, 로스앤젤레스 (CA) ",5.8,7,2023-09-14,목,9.0,271529
데이즈 인 바이 윈덤 로스앤젤레스 LAX/베니스 비치/마리나 델레이 (Days Inn by Wyndham Los Angeles LAX/VeniceBch/Marina DelRay),"로스앤젤레스 국제공항 (LAX), 로스앤젤레스 (CA) ",11.3,7,2023-09-14,목,7.4,131679
Hotel H-Wood,"헐리우드, 로스앤젤레스 (CA) ",0.0,7,2023-09-14,목,6.3,165364
하얏트 플레이스 파사데나 (Hyatt Place Pasadena),"파사데나, 로스앤젤레스 (CA) ",13.3,7,2023-09-14,목,8.6,495508
콜로니 인 앤 스위트 (COLONY INN & SUITES),"부에나 파크, 로스앤젤레스 (CA) ",32.1,7,2023-09-14,목,7.3,89911
멜로즈 호스텔 - 성인 전용 (Melrose Hostel - Adults Only),"헐리우드, 로스앤젤레스 (CA) ",0.0,7,2023-09-14,목,8.7,89911
베스트웨스턴 플러스 사우스 배이 호텔 LAX (Best Western Plus South Bay Hotel LAX),"로스앤젤레스 국제공항 (LAX), 로스앤젤레스 (CA) ",17.5,7,2023-09-14,목,7.6,174525
베스트웨스턴 로열 팰리스 인 앤 스위트 (Best Western Royal Palace Inn and Suites),"웨스트우드, 로스앤젤레스 (CA) ",5.5,7,2023-09-14,목,7.9,236037
식스티 비벌리 힐스 호텔 (Sixty Beverly Hills Hotel),"비벌리 힐스, 로스앤젤레스 (CA) ",0.6,7,2023-09-14,목,8.0,413437
AC Hotel by Marriott Downtown Los Angeles,"로스엔젤레스 다운타운, 로스앤젤레스 (CA) ",0.0,7,2023-09-14,목,8.1,293891
카사 델 마르 (Casa Del Mar),"산타 모니카, 로스앤젤레스 (CA) ",11.5,7,2023-09-14,목,9.3,759914
Embassy Suites by Hilton Arcadia Pasadena Area,"파사데나, 로스앤젤레스 (CA) ",22.3,7,2023-09-14,목,8.3,309095
Best Western Plus Carriage Inn,"카노가 공원, 로스앤젤레스 (CA) ",11.4,7,2023-09-14,목,8.1,195264
Hyatt Place El Segundo,"로스앤젤레스 국제공항 (LAX), 로스앤젤레스 (CA) ",15.4,7,2023-09-14,목,8.3,211345
호텔 카멜 바이 더 씨 (Hotel Carmel By The Sea),"산타 모니카, 로스앤젤레스 (CA) ",11.5,7,2023-09-14,목,8.0,356923
LYFE INN & SUITES by AGA - LAX Airport,"로스앤젤레스 국제공항 (LAX), 로스앤젤레스 (CA) ",12.9,7,2023-09-14,목,8.2,152573
호텔 페르 라 (Hotel Per La),"로스엔젤레스 다운타운, 로스앤젤레스 (CA) ",0.0,7,2023-09-14,목,8.8,304132
Homewood Suites by Hilton Los Angeles International Airport,"로스앤젤레스 국제공항 (LAX), 로스앤젤레스 (CA) ",13.2,7,2023-09-14,목,8.5,306725
제네바 모텔 (Geneva Motel),"로스앤젤레스 국제공항 (LAX), 로스앤젤레스 (CA) ",11.1,7,2023-09-14,목,8.2,116331
마유미 (Mayumi),"컬버 시티, 로스앤젤레스 (CA) ",7.9,7,2023-09-14,목,8.8,253640
슈퍼 8 바이 윈덤 토런스 Lax 에어포트 에어리아 (Super 8 By Wyndham Torrance Lax Airport Area),"토런스, 로스앤젤레스 (CA) ",24.5,7,2023-09-14,목,6.9,146304
페어필드 인 앤 스위트 애너하임 노스/부에나 파크 (Fairfield Inn & Suites Anaheim North/Buena Park),"부에나 파크, 로스앤젤레스 (CA) ",30.6,7,2023-09-14,목,8.2,165554
미스터 씨 비벌리 힐스 호텔 (Mr. C Beverly Hills Hotel),"비벌리 힐스, 로스앤젤레스 (CA) ",1.6,7,2023-09-14,목,8.2,425003
페어몬트 센추리 플라자 (Fairmont Century Plaza),"비벌리 힐스, 로스앤젤레스 (CA) ",2.6,7,2023-09-14,목,8.7,589066
Foghorn Harbor Inn,"마리나 델 레이, 로스앤젤레스 (CA) ",11.6,7,2023-09-14,목,7.4,589066
아메리칸 호텔 (American Hotel),"로스엔젤레스 다운타운, 로스앤젤레스 (CA) ",,7,2023-09-14,목,7.9,123479
애너하임 포르토피노 인 앤 스위트 (Anaheim Portofino Inn & Suites),"애너하임, 로스앤젤레스 (CA) ",40.3,7,2023-09-14,목,7.8,198896
Residence Inn by Marriott Los Angeles LAX/Century Boulevard,"로스앤젤레스 국제공항 (LAX), 로스앤젤레스 (CA) ",13.2,7,2023-09-14,목,8.3,229723
더 암브로스 호텔 (The Ambrose Hotel),"산타 모니카, 로스앤젤레스 (CA) ",9.4,7,2023-09-14,목,8.7,422820
엠버시 스위트 바이 힐튼 로스앤젤레스 인터내셔널 에어포트 노스 (Embassy Suites by Hilton Los Angeles International Airport North),"로스앤젤레스 국제공항 (LAX), 로스앤젤레스 (CA) ",13.0,7,2023-09-14,목,8.2,242545
쉐라톤 세리토스 호텔 (Sheraton Cerritos Hotel),"이스트 로스앤젤레스, 로스앤젤레스 (CA) ",25.8,7,2023-09-14,목,8.6,206751
엠버시 스위트 바이 힐튼 애너하임 오렌지 (Embassy Suites by Hilton Anaheim Orange),"애너하임, 로스앤젤레스 (CA) ",42.7,7,2023-09-14,목,8.1,417236
레벨 다운타운 로스앤젤레스 (LEVEL Downtown Los Angeles),"로스엔젤레스 다운타운, 로스앤젤레스 (CA) ",0.0,7,2023-09-14,목,8.3,743070
햄튼 인 앤 스위트 부에나 파크 (Hampton Inn and Suites Buena Park),"부에나 파크, 로스앤젤레스 (CA) ",28.8,7,2023-09-14,목,9.0,228356
파크 모텔 (Park Motel),"로스앤젤레스 국제공항 (LAX), 로스앤젤레스 (CA) ",3.4,7,2023-09-14,목,6.9,228356
센추리 파크 호텔 LA - 성인 전용 (Century Park Hotel LA - Adults Only),"비벌리 힐스, 로스앤젤레스 (CA) ",3.1,7,2023-09-14,목,7.9,240070
